num_farmers,farmer_id,farmer_shapley,actual_area,avg_shapley,core_stable,blocking_probability,is_convex,convexity_violation_rate,aggregator_profit,roi,total_project_profit,run_id,fpo_id
2,F00118,1667.5595157720668,2.2,1667.5595157720668,True,0.0,True,0.0,5485.8,9.143,18286.0,0,FPO_B
2,F00200,1667.5595157720668,2.2,1667.5595157720668,True,0.0,True,0.0,5485.8,9.143,18286.0,0,FPO_B
3,F00118,7372.2600772195365,9.379999999999999,16958.11476123273,True,0.0,False,0.027777777777777776,22111.8,14.452156862745099,73706.0,0,FPO_B
3,F00200,8527.737046464987,9.379999999999999,16958.11476123273,True,0.0,False,0.027777777777777776,22111.8,14.452156862745099,73706.0,0,FPO_B
3,F00159,34974.34716001366,9.379999999999999,16958.11476123273,True,0.0,False,0.027777777777777776,22111.8,14.452156862745099,73706.0,0,FPO_B
4,F00118,7762.642774693087,10.94,16857.99872548824,True,0.0,False,0.0661764705882353,26677.2,13.680615384615384,88924.0,0,FPO_B
4,F00200,9345.16302580713,10.94,16857.99872548824,True,0.0,False,0.0661764705882353,26677.2,13.680615384615384,88924.0,0,FPO_B
4,F00159,38653.17560650537,10.94,16857.99872548824,True,0.0,False,0.0661764705882353,26677.2,13.680615384615384,88924.0,0,FPO_B
4,F00178,11671.013494947372,10.94,16857.99872548824,True,0.0,False,0.0661764705882353,26677.2,13.680615384615384,88924.0,0,FPO_B
5,F00118,8271.76287865634,12.53,17369.63692282117,True,0.0,False,0.10606060606060606,32176.199999999997,15.322,107254.0,0,FPO_B
5,F00200,10100.302656351874,12.53,17369.63692282117,True,0.0,False,0.10606060606060606,32176.199999999997,15.322,107254.0,0,FPO_B
5,F00159,41181.54210880424,12.53,17369.63692282117,True,0.0,False,0.10606060606060606,32176.199999999997,15.322,107254.0,0,FPO_B
5,F00178,12764.010873523865,12.53,17369.63692282117,True,0.0,False,0.10606060606060606,32176.199999999997,15.322,107254.0,0,FPO_B
5,F00015,14530.566096769531,12.53,17369.63692282117,True,0.0,False,0.10606060606060606,32176.199999999997,15.322,107254.0,0,FPO_B
6,F00118,9028.899953981416,15.27,19065.608627689886,True,0.0,False,0.1519230769230769,40155.6,17.16051282051282,133852.0,0,FPO_B
6,F00200,11031.714665102765,15.27,19065.608627689886,True,0.0,False,0.1519230769230769,40155.6,17.16051282051282,133852.0,0,FPO_B
6,F00159,43457.91884909481,15.27,19065.608627689886,True,0.0,False,0.1519230769230769,40155.6,17.16051282051282,133852.0,0,FPO_B
6,F00178,13924.204446582491,15.27,19065.608627689886,True,0.0,False,0.1519230769230769,40155.6,17.16051282051282,133852.0,0,FPO_B
6,F00015,15834.967144209277,15.27,19065.608627689886,True,0.0,False,0.1519230769230769,40155.6,17.16051282051282,133852.0,0,FPO_B
6,F00240,21115.946707168547,15.27,19065.608627689886,True,0.0,False,0.1519230769230769,40155.6,17.16051282051282,133852.0,0,FPO_B
7,F00118,9814.255210907242,19.95,20902.231736311805,True,0.0,False,0.14171511627906977,48583.80000000001,10.31503184713376,161946.00000000003,0,FPO_B
7,F00200,11955.924335873213,19.95,20902.231736311805,True,0.0,False,0.14171511627906977,48583.80000000001,10.31503184713376,161946.00000000003,0,FPO_B
7,F00159,45517.72388197265,19.95,20902.231736311805,True,0.0,False,0.14171511627906977,48583.80000000001,10.31503184713376,161946.00000000003,0,FPO_B
7,F00178,15023.099263156137,19.95,20902.231736311805,True,0.0,False,0.14171511627906977,48583.80000000001,10.31503184713376,161946.00000000003,0,FPO_B
7,F00015,17041.444487046938,19.95,20902.231736311805,True,0.0,False,0.14171511627906977,48583.80000000001,10.31503184713376,161946.00000000003,0,FPO_B
7,F00240,22650.794341613673,19.95,20902.231736311805,True,0.0,False,0.14171511627906977,48583.80000000001,10.31503184713376,161946.00000000003,0,FPO_B
7,F00175,24312.380633612782,19.95,20902.231736311805,True,0.0,False,0.14171511627906977,48583.80000000001,10.31503184713376,161946.00000000003,0,FPO_B
8,F00118,9913.554691229021,22.05,20219.210964923917,True,0.0,False,0.06,51285.0,8.633838383838384,170950.0,0,FPO_B
8,F00200,12183.951935430323,22.05,20219.210964923917,True,0.0,False,0.06,51285.0,8.633838383838384,170950.0,0,FPO_B
8,F00159,46999.109978923545,22.05,20219.210964923917,True,0.0,False,0.06,51285.0,8.633838383838384,170950.0,0,FPO_B
8,F00178,15421.562832514353,22.05,20219.210964923917,True,0.0,False,0.06,51285.0,8.633838383838384,170950.0,0,FPO_B
8,F00015,17776.929699024866,22.05,20219.210964923917,True,0.0,False,0.06,51285.0,8.633838383838384,170950.0,0,FPO_B
8,F00240,23198.950844668278,22.05,20219.210964923917,True,0.0,False,0.06,51285.0,8.633838383838384,170950.0,0,FPO_B
8,F00175,25011.854867924834,22.05,20219.210964923917,True,0.0,False,0.06,51285.0,8.633838383838384,170950.0,0,FPO_B
8,F00049,11247.772869676119,22.05,20219.210964923917,True,0.0,False,0.06,51285.0,8.633838383838384,170950.0,0,FPO_B
9,F00118,10246.123544544465,24.12,20681.943641318783,True,0.0,False,0.045,56742.0,9.006666666666666,189140.0,0,FPO_B
