num_farmers,farmer_id,farmer_shapley,actual_area,avg_shapley,core_stable,blocking_probability,is_convex,convexity_violation_rate,aggregator_profit,roi,total_project_profit,run_id,fpo_id
2,F00118,0.0,2.2,0.0,True,0.0,True,0.0,5485.8,9.143,18286.0,0,FPO_B
2,F00200,0.0,2.2,0.0,True,0.0,True,0.0,5485.8,9.143,18286.0,0,FPO_B
3,F00118,8204.86502737627,9.379999999999999,14474.761255823543,True,0.0,False,0.027777777777777776,22111.8,14.452156862745099,73706.0,0,FPO_B
3,F00200,9312.076459924092,9.379999999999999,14474.761255823543,True,0.0,False,0.027777777777777776,22111.8,14.452156862745099,73706.0,0,FPO_B
3,F00159,25907.34228017027,9.379999999999999,14474.761255823543,True,0.0,False,0.027777777777777776,22111.8,14.452156862745099,73706.0,0,FPO_B
4,F00118,7636.691701483663,10.94,14806.020752446886,True,0.0,False,0.08088235294117647,26677.2,13.680615384615384,88924.0,0,FPO_B
4,F00200,9005.648289128096,10.94,14806.020752446886,True,0.0,False,0.08088235294117647,26677.2,13.680615384615384,88924.0,0,FPO_B
4,F00159,31887.635030392685,10.94,14806.020752446886,True,0.0,False,0.08088235294117647,26677.2,13.680615384615384,88924.0,0,FPO_B
4,F00178,10694.107988783098,10.94,14806.020752446886,True,0.0,False,0.08088235294117647,26677.2,13.680615384615384,88924.0,0,FPO_B
5,F00118,7621.85485874124,12.53,15349.156212291278,True,0.0,False,0.16477272727272727,32176.199999999997,15.322,107254.0,0,FPO_B
5,F00200,9268.622588812326,12.53,15349.156212291278,True,0.0,False,0.16477272727272727,32176.199999999997,15.322,107254.0,0,FPO_B
5,F00159,35131.99903777804,12.53,15349.156212291278,True,0.0,False,0.16477272727272727,32176.199999999997,15.322,107254.0,0,FPO_B
5,F00178,11540.322302832006,12.53,15349.156212291278,True,0.0,False,0.16477272727272727,32176.199999999997,15.322,107254.0,0,FPO_B
5,F00015,13182.982273292786,12.53,15349.156212291278,True,0.0,False,0.16477272727272727,32176.199999999997,15.322,107254.0,0,FPO_B
6,F00118,7959.133433989207,15.27,16812.838236200063,True,0.0,False,0.2610576923076923,40155.6,17.16051282051282,133852.0,0,FPO_B
6,F00200,9773.49613385867,15.27,16812.838236200063,True,0.0,False,0.2610576923076923,40155.6,17.16051282051282,133852.0,0,FPO_B
6,F00159,37503.55501910611,15.27,16812.838236200063,True,0.0,False,0.2610576923076923,40155.6,17.16051282051282,133852.0,0,FPO_B
6,F00178,12353.167498753008,15.27,16812.838236200063,True,0.0,False,0.2610576923076923,40155.6,17.16051282051282,133852.0,0,FPO_B
6,F00015,14149.518195945198,15.27,16812.838236200063,True,0.0,False,0.2610576923076923,40155.6,17.16051282051282,133852.0,0,FPO_B
6,F00240,19138.159135548183,15.27,16812.838236200063,True,0.0,False,0.2610576923076923,40155.6,17.16051282051282,133852.0,0,FPO_B
7,F00118,8321.723332634574,19.95,18221.499437733302,True,0.0,False,0.33611918604651164,48583.80000000001,10.31503184713376,161946.00000000003,0,FPO_B
7,F00200,10255.179827590027,19.95,18221.499437733302,True,0.0,False,0.33611918604651164,48583.80000000001,10.31503184713376,161946.00000000003,0,FPO_B
7,F00159,39330.06626315963,19.95,18221.499437733302,True,0.0,False,0.33611918604651164,48583.80000000001,10.31503184713376,161946.00000000003,0,FPO_B
7,F00178,13033.077979317846,19.95,18221.499437733302,True,0.0,False,0.33611918604651164,48583.80000000001,10.31503184713376,161946.00000000003,0,FPO_B
7,F00015,14933.463817329297,19.95,18221.499437733302,True,0.0,False,0.33611918604651164,48583.80000000001,10.31503184713376,161946.00000000003,0,FPO_B
7,F00240,20186.458927328855,19.95,18221.499437733302,True,0.0,False,0.33611918604651164,48583.80000000001,10.31503184713376,161946.00000000003,0,FPO_B
7,F00175,21490.525916772887,19.95,18221.499437733302,True,0.0,False,0.33611918604651164,48583.80000000001,10.31503184713376,161946.00000000003,0,FPO_B
8,F00118,8258.047982880516,22.05,17374.355275157177,True,0.0,False,0.12,51285.0,8.633838383838384,170950.0,0,FPO_B
8,F00200,10293.440860585988,22.05,17374.355275157177,True,0.0,False,0.12,51285.0,8.633838383838384,170950.0,0,FPO_B
8,F00159,40540.77417295461,22.05,17374.355275157177,True,0.0,False,0.12,51285.0,8.633838383838384,170950.0,0,FPO_B
8,F00178,13153.928759095366,22.05,17374.355275157177,True,0.0,False,0.12,51285.0,8.633838383838384,170950.0,0,FPO_B
8,F00015,14930.897422000817,22.05,17374.355275157177,True,0.0,False,0.12,51285.0,8.633838383838384,170950.0,0,FPO_B
8,F00240,20358.530170241647,22.05,17374.355275157177,True,0.0,False,0.12,51285.0,8.633838383838384,170950.0,0,FPO_B
8,F00175,22194.673444153348,22.05,17374.355275157177,True,0.0,False,0.12,51285.0,8.633838383838384,170950.0,0,FPO_B
8,F00049,9264.549389345102,22.05,17374.355275157177,True,0.0,False,0.12,51285.0,8.633838383838384,170950.0,0,FPO_B
9,F00118,8220.061205234408,24.12,17562.379856537576,True,0.0,False,0.106,56742.0,9.006666666666666,189140.0,0,FPO_B
9,F00200,10464.183504293858,24.12,17562.379856537576,True,0.0,False,0.106,56742.0,9.006666666666666,189140.0,0,FPO_B
9,F00159,41649.312026679654,24.12,17562.379856537576,True,0.0,False,0.106,56742.0,9.006666666666666,189140.0,0,FPO_B
9,F00178,13563.574431165283,24.12,17562.379856537576,True,0.0,False,0.106,56742.0,9.006666666666666,189140.0,0,FPO_B
9,F00015,15779.157809439925,24.12,17562.379856537576,True,0.0,False,0.106,56742.0,9.006666666666666,189140.0,0,FPO_B
9,F00240,20855.672135850942,24.12,17562.379856537576,True,0.0,False,0.106,56742.0,9.006666666666666,189140.0,0,FPO_B
9,F00175,22717.68822057235,24.12,17562.379856537576,True,0.0,False,0.106,56742.0,9.006666666666666,189140.0,0,FPO_B
9,F00049,9450.375543909671,24.12,17562.379856537576,True,0.0,False,0.106,56742.0,9.006666666666666,189140.0,0,FPO_B
9,F00004,15361.393831692085,24.12,17562.379856537576,True,0.0,False,0.106,56742.0,9.006666666666666,189140.0,0,FPO_B
10,F00118,9094.29610881123,30.67,20376.223810749645,True,0.0,False,0.114,71221.8,9.850871369294605,237406.0,0,FPO_B
10,F00200,11015.290312752068,30.67,20376.223810749645,True,0.0,False,0.114,71221.8,9.850871369294605,237406.0,0,FPO_B
10,F00159,43285.08979499463,30.67,20376.223810749645,True,0.0,False,0.114,71221.8,9.850871369294605,237406.0,0,FPO_B
10,F00178,14159.559366927535,30.67,20376.223810749645,True,0.0,False,0.114,71221.8,9.850871369294605,237406.0,0,FPO_B
10,F00015,16526.050631662027,30.67,20376.223810749645,True,0.0,False,0.114,71221.8,9.850871369294605,237406.0,0,FPO_B
10,F00240,22122.98376305663,30.67,20376.223810749645,True,0.0,False,0.114,71221.8,9.850871369294605,237406.0,0,FPO_B
10,F00175,23606.93666767853,30.67,20376.223810749645,True,0.0,False,0.114,71221.8,9.850871369294605,237406.0,0,FPO_B
10,F00049,10288.066493006014,30.67,20376.223810749645,True,0.0,False,0.114,71221.8,9.850871369294605,237406.0,0,FPO_B
10,F00004,16379.041063595809,30.67,20376.223810749645,True,0.0,False,0.114,71221.8,9.850871369294605,237406.0,0,FPO_B
10,F00013,37284.92390501202,30.67,20376.223810749645,True,0.0,False,0.114,71221.8,9.850871369294605,237406.0,0,FPO_B
