area_threshold,num_farmers,actual_area,avg_shapley,core_stable,farmer_shapley_values,avg_payoff_per_acre_small,avg_payoff_per_acre_medium,avg_payoff_per_acre_large,aggregator_profit,roi,total_project_profit,commission,mrv_fixed,mrv_var,run_id
5,11,5.61,1129.5606168676818,False,"[{'F00223': 765.5646580554944}, {'F00142': 147.35090647588447}, {'F00067': 1166.2268437201997}, {'F00010': 1032.7108893229902}, {'F00087': 1125.0849972375902}, {'F00118': 2059.981381059586}, {'F00160': -706.6486036175808}, {'F00061': 2757.1325973780977}, {'F00076': 2267.0778636012114}, {'F00023': 1718.6817628933395}, {'F00120': 92.00348941768742}]",2214.8247389562384,0.0,0.0,2192.6764915666763,0.5008141972065037,14617.843277111177,0.15,5000.0,0.1,0
10,16,10.700000000000001,1498.5287500000004,False,"[{'F00223': 858.0021880207668}, {'F00142': 112.37644770265285}, {'F00067': 1328.3182173622001}, {'F00010': 1136.1644910570242}, {'F00087': 1216.996943206131}, {'F00118': 2327.619582517496}, {'F00160': -840.0433120593506}, {'F00061': 2998.649024045485}, {'F00076': 2415.7224707737128}, {'F00023': 1834.6570750459452}, {'F00120': 79.19269702183097}, {'F00168': 2944.9197890299397}, {'F00020': 1983.904683075478}, {'F00011': 3138.5413055361923}, {'F00121': -553.9929911366595}, {'F00110': 2995.431388801161}]",2240.790654205608,0.0,0.0,4231.14,0.5657769112892227,28207.600000000006,0.15,5000.0,0.1,0
15,20,15.829999999999998,1753.8545554781292,False,"[{'F00223': 834.8518778101665}, {'F00142': 107.72069526836479}, {'F00067': 1405.2239309612157}, {'F00010': 1154.3613702550742}, {'F00087': 1237.0936820625402}, {'F00118': 2307.466509521641}, {'F00160': -915.0835958528874}, {'F00061': 2981.5833656956465}, {'F00076': 2480.8528006722913}, {'F00023': 1864.747682574617}, {'F00120': 67.70300637796889}, {'F00168': 2871.0738203934166}, {'F00020': 2199.42819679287}, {'F00011': 3356.847565908781}, {'F00121': -611.9159433454433}, {'F00110': 3131.1196134340566}, {'F00177': 6014.211362369295}, {'F00083': 5423.799853539858}, {'F00220': 713.0053811153558}, {'F00155': -1547.000065992241}]",2215.8617251776745,0.0,0.0,6190.074901687517,0.5718776201738993,41267.16601125011,0.15,5000.0,0.1,0
20,23,20.080000000000002,1762.6201626198877,False,"[{'F00223': 843.8931623427857}, {'F00142': 95.01695491741383}, {'F00067': 1322.286475844648}, {'F00010': 1202.6661502409197}, {'F00087': 1212.9626316822284}, {'F00118': 2389.1150834317623}, {'F00160': -979.3114796801647}, {'F00061': 2977.5283855209004}, {'F00076': 2445.994349358478}, {'F00023': 1866.7920236825871}, {'F00120': 30.941370272039887}, {'F00168': 3021.141094870023}, {'F00020': 2030.3581188918542}, {'F00011': 3322.8784963610833}, {'F00121': -632.5256591684416}, {'F00110': 3223.8381004474086}, {'F00177': 6213.847937214391}, {'F00083': 5645.789635096571}, {'F00220': 702.0186099691723}, {'F00155': -1555.839125300801}, {'F00057': 2192.041450319413}, {'F00149': 3574.1115329467493}, {'F00141': -605.2815590035985}]",2018.9374372638154,0.0,0.0,7154.164189457192,0.48061825950813464,47694.42792971461,0.15,5000.0,0.1,0
25,27,26.23,1753.598782172149,False,"[{'F00223': 844.1950272023786}, {'F00142': 86.14037610202494}, {'F00067': 1389.685500950623}, {'F00010': 1112.0553285127871}, {'F00087': 1228.9128141095794}, {'F00118': 2336.617782997268}, {'F00160': -980.1702388920835}, {'F00061': 3042.0872159789355}, {'F00076': 2453.9194457611225}, {'F00023': 1919.4825193207291}, {'F00120': 30.540133221282407}, {'F00168': 3036.9431080969084}, {'F00020': 2142.2808881425512}, {'F00011': 3431.05953358327}, {'F00121': -629.635000272344}, {'F00110': 3185.5051325499226}, {'F00177': 6241.3863661915375}, {'F00083': 5498.96309761316}, {'F00220': 701.4797562649163}, {'F00155': -1563.885530406153}, {'F00057': 2082.2310643448086}, {'F00149': 3762.0854120810086}, {'F00141': -606.148061343122}, {'F00017': -1699.245150638796}, {'F00173': 2671.1502457371735}, {'F00198': 2123.433164867923}, {'F00178': 3506.097186570617}]",1805.0769012065584,0.0,0.0,8355.382432702592,0.4339237206100907,55702.54955135062,0.15,5000.0,0.1,0
40,35,40.339999999999996,2071.1451109565937,False,"[{'F00223': 835.7680791336074}, {'F00142': 79.94175732197397}, {'F00067': 1398.768262776648}, {'F00010': 1154.1659881051628}, {'F00087': 1263.6887323887431}, {'F00118': 2407.9030498444786}, {'F00160': -980.5330155765203}, {'F00061': 3122.4956322102594}, {'F00076': 2526.3921957071525}, {'F00023': 1965.2111669712097}, {'F00120': 21.747251197667293}, {'F00168': 3007.622268540934}, {'F00020': 2226.5022196479044}, {'F00011': 3475.407251821661}, {'F00121': -681.4853553266984}, {'F00110': 3186.1156257324124}, {'F00177': 6178.016646646981}, {'F00083': 5655.362828011274}, {'F00220': 712.7110102004324}, {'F00155': -1634.44753209249}, {'F00057': 2230.95503830635}, {'F00149': 3850.339857478231}, {'F00141': -659.544543225503}, {'F00017': -1755.10756995204}, {'F00173': 2738.749084629704}, {'F00198': 2222.503443237006}, {'F00178': 3473.9458981403404}, {'F00039': 2969.3746896911207}, {'F00201': 1677.5157035889342}, {'F00232': 6524.131755164006}, {'F00007': -223.18155748799654}, {'F00029': 2318.2337751031932}, {'F00238': 3135.046491787041}, {'F00032': 3982.5076629867435}, {'F00133': 4083.255090770852}]",1796.9776619603565,0.0,0.0,12792.366861790722,0.4371630422521321,85282.44574527149,0.15,5000.0,0.1,0
50,40,51.35999999999999,2454.851649930356,False,"[{'F00223': 857.6427595251932}, {'F00142': 73.86537685362023}, {'F00067': 1394.5737089475679}, {'F00010': 1147.5187009960785}, {'F00087': 1276.9336489781806}, {'F00118': 2401.7402911810095}, {'F00160': -991.0768276960729}, {'F00061': 3167.216180733154}, {'F00076': 2545.541711593669}, {'F00023': 1981.6733376123939}, {'F00120': 24.76098052611529}, {'F00168': 3062.1105735843234}, {'F00020': 2167.5780824769017}, {'F00011': 3447.1113369895834}, {'F00121': -679.8583462420244}, {'F00110': 3163.546894598068}, {'F00177': 6244.684512364712}, {'F00083': 5638.374989485132}, {'F00220': 725.3352467615655}, {'F00155': -1657.5943239122594}, {'F00057': 2283.0845869771465}, {'F00149': 3792.4882686934543}, {'F00141': -677.2365468641058}, {'F00017': -1793.4270951513568}, {'F00173': 2721.789513532964}, {'F00198': 2228.250729317102}, {'F00178': 3600.5483175644126}, {'F00039': 3072.67905773186}, {'F00201': 1617.2448594184807}, {'F00232': 6610.906507885105}, {'F00007': -222.23345510954184}, {'F00029': 2289.3656116600278}, {'F00238': 3196.8159899012076}, {'F00032': 3914.925599463209}, {'F00133': 4067.9354894336548}, {'F00113': 355.4713980334575}, {'F00182': 12051.140656653697}, {'F00169': 4123.255300432447}, {'F00234': 314.70912380992615}, {'F00213': 8654.673248474164}]",1911.8782320329874,0.0,0.0,17328.364587743683,0.47142859184738606,115522.43058495788,0.15,5000.0,0.1,0
5,12,5.109999999999999,1359.9592231643367,False,"[{'F00058': 210.65154830067502}, {'F00078': 1135.0014235915778}, {'F00060': 465.3768479790089}, {'F00129': 945.319162250851}, {'F00214': 1833.219744922711}, {'F00183': 800.120320462526}, {'F00047': 891.9682721327448}, {'F00101': 2199.2156692342683}, {'F00116': 1933.3690034016174}, {'F00030': 3559.4559199818295}, {'F00018': 1245.856907163842}, {'F00039': 1099.9558585503887}]",3193.642011344822,0.0,0.0,2879.91364905389,0.759093283945025,19199.424327025932,0.15,5000.0,0.1,1
10,17,10.25,1322.236093740916,False,"[{'F00058': 171.70105899006833}, {'F00078': 1185.7163246129267}, {'F00060': 449.63599449302984}, {'F00129': 977.4955373049462}, {'F00214': 1809.66893048826}, {'F00183': 803.6316343983667}, {'F00047': 857.2263069736566}, {'F00101': 2167.569505973313}, {'F00116': 2002.1566200075235}, {'F00030': 3731.1153556838212}, {'F00018': 1267.6863504449204}, {'F00039': 1087.6572814235715}, {'F00079': -1310.552779003027}, {'F00011': 690.3829498141948}, {'F00164': 1877.173545814647}, {'F00002': 2601.1148905700147}, {'F00160': 2108.6340856053403}]",2192.976935960544,0.0,0.0,3966.7082812227504,0.5305787265005446,26444.721874818337,0.15,5000.0,0.1,1
15,21,15.149999999999999,1917.1268555474765,False,"[{'F00058': 164.61213608460415}, {'F00078': 1208.827433973655}, {'F00060': 434.96910153426046}, {'F00129': 1059.389633188198}, {'F00214': 2014.3834383510323}, {'F00183': 849.9223879024436}, {'F00047': 946.5872132598664}, {'F00101': 2239.060004432925}, {'F00116': 1996.6137005843743}, {'F00030': 3836.162734636885}, {'F00018': 1377.8203040913656}, {'F00039': 1176.674339269932}, {'F00079': -1420.8816138628727}, {'F00011': 697.9273868199883}, {'F00164': 1953.8756793284456}, {'F00002': 2614.7238446339725}, {'F00160': 2190.9324296675572}, {'F00012': 2337.022022074061}, {'F00177': 3629.8307045584083}, {'F00230': 5091.981661361326}, {'F00180': 5859.22942460658}]",2657.403562145017,0.0,0.0,7104.646582323004,0.6388350589179381,47364.31054882002,0.15,5000.0,0.1,1
