area_threshold,num_farmers,actual_area,avg_shapley,core_stable,farmer_shapley_values,avg_payoff_per_acre_small,avg_payoff_per_acre_medium,avg_payoff_per_acre_large,aggregator_profit,roi,total_project_profit,commission,mrv_fixed,mrv_var,run_id
10,4,10.07,7435.205000000003,True,"[{'F00052': 5514.8549462190895}, {'F00046': 2054.278002540546}, {'F00175': 8204.815564799801}, {'F00150': 13966.871486440574}]",2900.0509382220826,2972.0760122306133,0.0,5248.379999999999,0.795230779021246,34989.2,0.15,5000.0,0.1,2
25,10,28.119999999999997,10175.84819944284,False,"[{'F00052': 5963.559654090739}, {'F00046': 2116.8529121647925}, {'F00175': 8830.015749921615}, {'F00150': 14248.678722766754}, {'F00186': 29927.09247158018}, {'F00203': 2141.0938989444703}, {'F00232': 4578.154092934784}, {'F00125': 2051.332971828399}, {'F00159': 12034.413277049884}, {'F00107': 19867.288243146806}]",3343.2183804413276,3651.8692785574117,3876.5663823290392,17957.37917548737,0.8513785467518207,119715.86116991582,0.15,5000.0,0.1,2
50,18,54.779999999999994,10156.266966295501,False,"[{'F00052': 6093.736125900625}, {'F00046': 2278.137560395117}, {'F00175': 8875.266894667357}, {'F00150': 14234.008925085913}, {'F00186': 29987.94946936248}, {'F00203': 2124.158175260597}, {'F00232': 4667.500360819714}, {'F00125': 2033.6766905855184}, {'F00159': 12159.077412491624}, {'F00107': 20000.31645797045}, {'F00128': 5128.443833228884}, {'F00111': 2405.330360105055}, {'F00018': 16027.561587287842}, {'F00038': 12280.39938695613}, {'F00029': 13561.316725976483}, {'F00061': 8089.29667314431}, {'F00177': 5078.032316931238}, {'F00045': 17788.5964371497}]",3158.1949216948065,3578.057683281859,3147.3350399546894,32261.08330470336,0.8343890714258451,215073.8886980224,0.15,5000.0,0.1,2
100,33,100.15,10334.779392793585,False,"[{'F00052': 6070.858581296863}, {'F00046': 2204.170534968618}, {'F00175': 8920.479896063818}, {'F00150': 14398.383240498668}, {'F00186': 30145.891422186633}, {'F00203': 2061.102606750047}, {'F00232': 4707.106401622018}, {'F00125': 1981.1860969234276}, {'F00159': 12314.24661708186}, {'F00107': 20051.960406030055}, {'F00128': 5160.983809617066}, {'F00111': 2493.79693740375}, {'F00018': 16115.800294632149}, {'F00038': 12149.661515720452}, {'F00029': 13591.640422409728}, {'F00061': 7934.907526093053}, {'F00177': 5154.125330012954}, {'F00045': 17642.088777212495}, {'F00225': 2167.999894946787}, {'F00115': 358.7671932316375}, {'F00010': 2306.0108964706656}, {'F00198': 7585.540500467969}, {'F00062': 8951.219837128454}, {'F00065': 19719.25619395684}, {'F00199': 14554.139210382471}, {'F00160': 13402.344150950914}, {'F00178': 2948.0080017340783}, {'F00197': 18474.311558675658}, {'F00004': 813.1008736508484}, {'F00095': 54024.915401002065}, {'F00086': 10593.6757284667}, {'F00080': 5233.170609790081}, {'F00103': -3183.1305051904997}]",3192.6943123022943,3666.6722931379736,3327.446947692306,60184.891758033235,0.8752179075659388,401232.6117202216,0.15,5000.0,0.1,2
150,50,153.1,10206.271184719824,False,"[{'F00052': 6070.068342903109}, {'F00046': 2286.9743370300916}, {'F00175': 9071.684168167389}, {'F00150': 14515.663699059887}, {'F00186': 30160.226001268555}, {'F00203': 2072.322304779265}, {'F00232': 4670.734458116063}, {'F00125': 2010.483929454736}, {'F00159': 12231.762362929383}, {'F00107': 20000.801485388587}, {'F00128': 5422.187836013444}, {'F00111': 2463.5345489271135}, {'F00018': 16062.62327068551}, {'F00038': 12136.123462441776}, {'F00029': 13661.70099342656}, {'F00061': 8003.77705002474}, {'F00177': 5021.413917457524}, {'F00045': 17727.62732824943}, {'F00225': 2087.2518221161645}, {'F00115': 335.64349068662267}, {'F00010': 2234.1410641390785}, {'F00198': 7636.311941530233}, {'F00062': 8901.331661548822}, {'F00065': 19712.704722082155}, {'F00199': 14666.551224797699}, {'F00160': 13527.742824038505}, {'F00178': 2947.868432040713}, {'F00197': 18516.178914960452}, {'F00004': 774.9703522030305}, {'F00095': 53979.628997056054}, {'F00086': 10683.290981741065}, {'F00080': 5238.977529053084}, {'F00103': -3327.232358552106}, {'F00169': 17937.01526867779}, {'F00136': 13784.088228198882}, {'F00074': 4845.966316531889}, {'F00059': 17765.34954353955}, {'F00170': 8201.908096495012}, {'F00187': 17171.30636354987}, {'F00184': 14299.955907367368}, {'F00195': 7633.917423779645}, {'F00116': 19477.66720395115}, {'F00208': 1156.787853459481}, {'F00179': 7969.898165567717}, {'F00055': 4483.819282008006}, {'F00044': 4299.266040476859}, {'F00106': 17960.621529095144}, {'F00114': 5027.333618083806}, {'F00143': 1560.5723399395551}, {'F00209': 5233.014959504771}]",3326.310157037229,3544.889148915059,3049.645236408972,90055.33398282198,0.8428937907251792,600368.8932188132,0.15,5000.0,0.1,2
10,8,11.97,3518.132261247325,False,"[{'F00080': 6069.480730004443}, {'F00074': 1053.32853109112}, {'F00228': 3241.641079680575}, {'F00004': 483.91532685226855}, {'F00167': 8670.594948920752}, {'F00048': 2873.4044939126497}, {'F00178': 2154.176901743673}, {'F00068': 3598.516077773115}]",2942.2072105415673,1699.1207043545796,0.0,4966.774957055045,0.5657031811865211,33111.83304703364,0.15,5000.0,0.1,3
25,14,25.059999999999995,5591.852122990873,True,"[{'F00080': 6360.047835138708}, {'F00074': 1054.07042391314}, {'F00228': 3275.333676116167}, {'F00004': 443.70800979797235}, {'F00167': 9048.150053082443}, {'F00048': 3019.1574374066327}, {'F00178': 2197.300903609673}, {'F00068': 3847.531896709577}, {'F00138': 6023.832645513325}, {'F00103': 16173.787111377496}, {'F00011': 14474.177726440765}, {'F00229': 9063.402698749163}, {'F00075': 2444.0734221283783}, {'F00184': 861.3558818887877}]",3502.9566786506375,2762.647665001945,0.0,13815.164068565691,0.7587524402039918,92101.09379043794,0.15,5000.0,0.1,3
50,19,52.199999999999996,8363.737006897376,False,"[{'F00080': 6401.15392214605}, {'F00074': 1038.0234542901585}, {'F00228': 3265.771922080362}, {'F00004': 408.1056020531568}, {'F00167': 9071.907514697847}, {'F00048': 3157.1848083421482}, {'F00178': 2154.9194405864}, {'F00068': 3952.025909442879}, {'F00138': 6260.605640859431}, {'F00103': 16168.6299604866}, {'F00011': 14594.503634197441}, {'F00229': 8889.792049479238}, {'F00075': 2566.9305688949253}, {'F00184': 934.67583490378}, {'F00084': 14443.263382994384}, {'F00014': 17385.45296259603}, {'F00034': 10261.435017623366}, {'F00110': 31416.181688783054}, {'F00077': 6540.439816592868}]",3649.0532227261556,4189.235663521369,469.5218820238958,28043.11819959708,0.8138564479151326,186954.1213306472,0.15,5000.0,0.1,3
100,39,104.20999999999998,6466.171419136627,False,"[{'F00080': 6441.326728778938}, {'F00074': 974.3304175487256}, {'F00228': 3318.5554061961175}, {'F00004': 322.07569447595347}, {'F00167': 9076.671677022048}, {'F00048': 3137.5072676006585}, {'F00178': 2103.331364420902}, {'F00068': 3929.454191346177}, {'F00138': 6253.19203304503}, {'F00103': 16255.13075801227}, {'F00011': 14616.457605214771}, {'F00229': 9013.951263314031}, {'F00075': 2514.9976520216724}, {'F00184': 818.1987144367939}, {'F00084': 14353.386697186705}, {'F00014': 17444.82994298432}, {'F00034': 10288.39211159411}, {'F00110': 31331.764903086234}, {'F00077': 6546.685372038461}, {'F00174': 13869.925566370768}, {'F00181': -17308.786873501846}, {'F00129': 8175.638872658174}, {'F00063': 4154.161749526231}, {'F00224': 2247.2656106929785}, {'F00046': 7128.270519006573}, {'F00027': 11457.152961778836}, {'F00193': -361.88068177958195}, {'F00101': 2883.267365003315}, {'F00042': 13578.236289835504}, {'F00175': 1916.1934494447514}, {'F00152': 198.87989044066316}, {'F00081': 4470.4747129982725}, {'F00041': 5270.350081352787}, {'F00195': 425.799100694732}, {'F00116': 9323.916489936808}, {'F00059': 14353.646551649617}, {'F00031': 1581.669970006789}, {'F00126': -1583.1885994981055}, {'F00062': 11659.452519387245}]",3202.3562964909356,2838.60389211601,705.027941906208,44502.47388464619,0.6138710342422757,296683.1592309746,0.15,5000.0,0.1,3
150,53,150.31,6717.521086853174,False,"[{'F00080': 6423.3878408392775}, {'F00074': 973.140470281035}, {'F00228': 3310.2334017631756}, {'F00004': 309.16876042947956}, {'F00167': 9156.90433813172}, {'F00048': 2979.998076342391}, {'F00178': 2175.575389551832}, {'F00068': 4011.4805896427856}, {'F00138': 6248.222811873828}, {'F00103': 16313.21145250079}, {'F00011': 14610.149195038242}, {'F00229': 9086.986204172508}, {'F00075': 2555.6529801781435}, {'F00184': 786.7174295180415}, {'F00084': 14371.850886859182}, {'F00014': 17319.6671455402}, {'F00034': 10274.719516603589}, {'F00110': 31518.605766240886}, {'F00077': 6584.557918624778}, {'F00174': 13871.77023194256}, {'F00181': -17905.219923446177}, {'F00129': 8231.978831513528}, {'F00063': 4099.965653249999}, {'F00224': 2218.5682482485136}, {'F00046': 7028.027466335395}, {'F00027': 11748.920098647475}, {'F00193': -383.41233968597464}, {'F00101': 2892.702182474668}, {'F00042': 13691.62673641119}, {'F00175': 1979.7226622130383}, {'F00152': 198.17523780688444}, {'F00081': 4633.8884334569175}, {'F00041': 5263.5330218549825}, {'F00195': 413.2992653850483}, {'F00116': 9319.332131503272}, {'F00059': 14384.943128911777}, {'F00031': 1562.6418582086415}, {'F00126': -1645.8116976428473}, {'F00062': 11710.53299627417}, {'F00248': 560.3839300406684}, {'F00150': 5619.308677159008}, {'F00133': -3429.9143188712846}, {'F00230': 28307.38626080778}, {'F00144': 2224.679894929655}, {'F00113': 12832.341577819967}, {'F00169': 2956.357404718571}, {'F00073': 27777.814676024773}, {'F00168': 9222.932206539943}, {'F00097': 1412.4249257666781}, {'F00140': 1014.564313325579}, {'F00200': 1930.6801661500795}, {'F00223': -425.79107027169925}, {'F00134': 13700.034561283572}]",3140.888396517277,2822.3087905238613,1207.016091028459,62828.5795770385,0.6165986588625966,418857.1971802567,0.15,5000.0,0.1,3
