num_farmers,farmer_id,farmer_shapley,actual_area,avg_shapley,core_stable,blocking_probability,is_convex,convexity_violation_rate,aggregator_profit,roi,total_project_profit,run_id,fpo_id
2,F00118,0.0,2.2,0.0,True,0.0,True,0.0,3657.2000000000003,9.143,18286.0,0,FPO_B
2,F00200,0.0,2.2,0.0,True,0.0,True,0.0,3657.2000000000003,9.143,18286.0,0,FPO_B
3,F00118,3005.106814297349,9.379999999999999,11555.274858164092,True,0.0,False,0.027777777777777776,14741.2,14.452156862745099,73706.0,0,FPO_B
3,F00200,4197.906814297348,9.379999999999999,11555.274858164092,True,0.0,False,0.027777777777777776,14741.2,14.452156862745099,73706.0,0,FPO_B
3,F00159,27462.81094589758,9.379999999999999,11555.274858164092,True,0.0,False,0.027777777777777776,14741.2,14.452156862745099,73706.0,0,FPO_B
4,F00118,3210.822011871463,10.94,11679.239367138169,True,0.0,False,0.0661764705882353,17784.8,13.680615384615384,88924.0,0,FPO_B
4,F00200,4403.622011871466,10.94,11679.239367138169,True,0.0,False,0.0661764705882353,17784.8,13.680615384615384,88924.0,0,FPO_B
4,F00159,32865.291432938284,10.94,11679.239367138169,True,0.0,False,0.0661764705882353,17784.8,13.680615384615384,88924.0,0,FPO_B
4,F00178,6237.22201187146,10.94,11679.239367138169,True,0.0,False,0.0661764705882353,17784.8,13.680615384615384,88924.0,0,FPO_B
5,F00118,3749.737605149731,12.53,12250.261627083102,True,0.0,False,0.12310606060606061,21450.800000000003,15.322,107254.0,0,FPO_B
5,F00200,5141.3376051497335,12.53,12250.261627083102,True,0.0,False,0.12310606060606061,21450.800000000003,15.322,107254.0,0,FPO_B
5,F00159,35904.45633761651,12.53,12250.261627083102,True,0.0,False,0.12310606060606061,21450.800000000003,15.322,107254.0,0,FPO_B
5,F00178,7501.754960416435,12.53,12250.261627083102,True,0.0,False,0.12310606060606061,21450.800000000003,15.322,107254.0,0,FPO_B
5,F00015,8954.021627083095,12.53,12250.261627083102,True,0.0,False,0.12310606060606061,21450.800000000003,15.322,107254.0,0,FPO_B
6,F00118,4229.775255964871,15.27,13732.45580684488,True,0.0,False,0.2283653846153846,26770.4,17.16051282051282,133852.0,0,FPO_B
6,F00200,5899.695255964859,15.27,13732.45580684488,True,0.0,False,0.2283653846153846,26770.4,17.16051282051282,133852.0,0,FPO_B
6,F00159,37910.446495444805,15.27,13732.45580684488,True,0.0,False,0.2283653846153846,26770.4,17.16051282051282,133852.0,0,FPO_B
6,F00178,8599.465669124917,15.27,13732.45580684488,True,0.0,False,0.2283653846153846,26770.4,17.16051282051282,133852.0,0,FPO_B
6,F00015,10342.185669124883,15.27,13732.45580684488,True,0.0,False,0.2283653846153846,26770.4,17.16051282051282,133852.0,0,FPO_B
6,F00240,15413.166495444935,15.27,13732.45580684488,True,0.0,False,0.2283653846153846,26770.4,17.16051282051282,133852.0,0,FPO_B
7,F00118,4562.696761857238,19.95,14961.481004215444,True,0.0,False,0.34484011627906974,32389.200000000008,10.31503184713376,161946.00000000003,0,FPO_B
7,F00200,6391.656761857399,19.95,14961.481004215444,True,0.0,False,0.34484011627906974,32389.200000000008,10.31503184713376,161946.00000000003,0,FPO_B
