area_threshold,num_farmers,actual_area,avg_shapley,core_stable,farmer_shapley_values,avg_payoff_per_acre_small,avg_payoff_per_acre_medium,avg_payoff_per_acre_large,aggregator_profit,roi,total_project_profit,commission,mrv_fixed,mrv_var,run_id
10,16,10.700000000000001,1498.5287500000004,False,"[{'F00223': 840.4268866506536}, {'F00142': 127.62800610372858}, {'F00067': 1261.4704099485803}, {'F00010': 1156.4969889586687}, {'F00087': 1162.427452306062}, {'F00118': 2238.19630561557}, {'F00160': -841.6655757143826}, {'F00061': 3023.5540951568087}, {'F00076': 2410.8580973957437}, {'F00023': 1895.325552435469}, {'F00120': 55.951202684561}, {'F00168': 2879.393343578259}, {'F00020': 2125.652162448676}, {'F00011': 3090.9564121622498}, {'F00121': -578.7683074447178}, {'F00110': 3128.556967714078}]",2240.790654205608,0.0,0.0,4231.14,0.5657769112892227,28207.600000000006,0.15,5000.0,0.1,0
25,27,26.23,1753.598782172149,False,"[{'F00223': 847.5821786619315}, {'F00142': 94.29629791816058}, {'F00067': 1356.521632285405}, {'F00010': 1155.406973941825}, {'F00087': 1293.8570291291485}, {'F00118': 2370.284883821278}, {'F00160': -939.4256019214035}, {'F00061': 3045.488976437205}, {'F00076': 2501.5299550465043}, {'F00023': 2000.0414629348022}, {'F00120': 19.406223453313274}, {'F00168': 2976.324573161726}, {'F00020': 2132.1754434937043}, {'F00011': 3271.767728921046}, {'F00121': -612.8192590831886}, {'F00110': 3115.1636617086588}, {'F00177': 6107.088262602792}, {'F00083': 5637.51372050673}, {'F00220': 696.3160914681284}, {'F00155': -1600.1076194700834}, {'F00057': 2283.1350351077426}, {'F00149': 3738.2859810790997}, {'F00141': -652.4776293227883}, {'F00017': -1657.5512411375134}, {'F00173': 2575.5958935110475}, {'F00198': 2121.411327834598}, {'F00178': 3470.355136558151}]",1805.0769012065584,0.0,0.0,8355.382432702592,0.4339237206100907,55702.54955135062,0.15,5000.0,0.1,0
50,40,51.35999999999999,2454.851649930355,False,"[{'F00223': 875.1000048910429}, {'F00142': 81.7958683775434}, {'F00067': 1447.4937915840546}, {'F00010': 1154.9110965175082}, {'F00087': 1264.6926550643698}, {'F00118': 2424.4650522100173}, {'F00160': -1019.2667863704982}, {'F00061': 3075.827105011978}, {'F00076': 2499.4575865234992}, {'F00023': 1970.9368190973153}, {'F00120': 29.447431943743076}, {'F00168': 3074.099206679077}, {'F00020': 2178.0152835721547}, {'F00011': 3428.9369103482854}, {'F00121': -678.1106560304246}, {'F00110': 3180.167509312745}, {'F00177': 6247.651049616385}, {'F00083': 5667.9709625405385}, {'F00220': 720.0699910082348}, {'F00155': -1634.316575143057}, {'F00057': 2227.008828431778}, {'F00149': 3850.559821599416}, {'F00141': -697.03743615936}, {'F00017': -1749.9842614937213}, {'F00173': 2672.956220711446}, {'F00198': 2218.410759080682}, {'F00178': 3556.584732891504}, {'F00039': 3062.5200401818956}, {'F00201': 1586.0597305198464}, {'F00232': 6671.727770194057}, {'F00007': -226.6488040274676}, {'F00029': 2323.978934944742}, {'F00238': 3199.009563468148}, {'F00032': 3912.367102308669}, {'F00133': 4104.9619921368085}, {'F00113': 344.3040098980036}, {'F00182': 12039.954360675007}, {'F00169': 4139.630784588524}, {'F00234': 329.46671699137295}, {'F00213': 8638.890823518337}]",1911.8782320329867,0.0,0.0,17328.364587743683,0.47142859184738606,115522.43058495788,0.15,5000.0,0.1,0
100,59,103.08000000000001,4375.063171666638,False,"[{'F00223': 855.1385439638257}, {'F00142': 62.15880788420866}, {'F00067': 1398.35885732861}, {'F00010': 1176.3346556332897}, {'F00087': 1273.687898636908}, {'F00118': 2457.514594749332}, {'F00160': -1043.594869821863}, {'F00061': 3205.8932816664624}, {'F00076': 2540.511932792619}, {'F00023': 2021.9372127063245}, {'F00120': 9.735974310685483}, {'F00168': 3127.7235044214503}, {'F00020': 2194.0169511205936}, {'F00011': 3493.158220157992}, {'F00121': -728.2113467313034}, {'F00110': 3193.7368701127834}, {'F00177': 6295.982387668225}, {'F00083': 5728.217780425967}, {'F00220': 708.9984587737897}, {'F00155': -1716.4915541192565}, {'F00057': 2279.8137811768406}, {'F00149': 3906.5529801907596}, {'F00141': -691.232590249473}, {'F00017': -1845.8489612874982}, {'F00173': 2778.1565042606217}, {'F00198': 2190.1237870846885}, {'F00178': 3595.345278512896}, {'F00039': 3007.7048135311607}, {'F00201': 1595.296547291846}, {'F00232': 6665.678176855381}, {'F00007': -250.4284191588567}, {'F00029': 2371.001972120814}, {'F00238': 3217.6115257979122}, {'F00032': 4027.9539259449784}, {'F00133': 4210.842262595415}, {'F00113': 350.0423209882472}, {'F00182': 12062.971370680396}, {'F00169': 4163.894932825954}, {'F00234': 326.8538494021902}, {'F00213': 8649.919986862105}, {'F00105': 3075.6234841236464}, {'F00116': 8925.31655680521}, {'F00066': 8566.981972781112}, {'F00068': 4887.366619223487}, {'F00019': 11632.099575185168}, {'F00186': -543.5960498103362}, {'F00217': 4491.179054540843}, {'F00237': 8243.149406454939}, {'F00069': 17049.44721453931}, {'F00080': 4947.084549638615}, {'F00016': 7093.235548770468}, {'F00026': 15823.133687082987}, {'F00143': 3747.902604985693}, {'F00119': 4533.428855806314}, {'F00094': -4416.688943644668}, {'F00202': 21507.297343421284}, {'F00171': 18434.03581170657}, {'F00187': 14101.74729969197}, {'F00031': 7162.920329921994}]",2146.0844580146113,3075.113936901736,0.0,45552.12831676441,0.6197301051589016,303680.85544509604,0.15,5000.0,0.1,0
150,73,152.7,5687.526919512555,False,"[{'F00223': 871.156868755355}, {'F00142': 75.11495043688207}, {'F00067': 1437.4429806414437}, {'F00010': 1178.9188680909851}, {'F00087': 1295.0986907944948}, {'F00118': 2426.79773641869}, {'F00160': -1076.5835773419346}, {'F00061': 3144.9705626774785}, {'F00076': 2569.388019547707}, {'F00023': 1985.823167747288}, {'F00120': -10.705510733189312}, {'F00168': 3114.714159544093}, {'F00020': 2244.8870641826215}, {'F00011': 3459.5912488599674}, {'F00121': -751.9431796864437}, {'F00110': 3250.1064297606395}, {'F00177': 6339.841622362596}, {'F00083': 5683.688935183284}, {'F00220': 738.2072595490157}, {'F00155': -1733.3622202909514}, {'F00057': 2268.4748057637566}, {'F00149': 3865.483165972961}, {'F00141': -715.0542506946507}, {'F00017': -1863.8616026741877}, {'F00173': 2813.9637509318372}, {'F00198': 2226.9826350561825}, {'F00178': 3625.9589364809153}, {'F00039': 3103.6735706317763}, {'F00201': 1657.9065174362706}, {'F00232': 6631.831473881317}, {'F00007': -264.8871337857118}, {'F00029': 2381.963666793903}, {'F00238': 3222.7377556114807}, {'F00032': 4045.7784720527943}, {'F00133': 4241.652664538512}, {'F00113': 330.6835884715442}, {'F00182': 12151.834365395924}, {'F00169': 4179.276508778193}, {'F00234': 320.80381469811766}, {'F00213': 8693.616799997562}, {'F00105': 3113.1531800009107}, {'F00116': 8838.136173647224}, {'F00066': 8597.660236418234}, {'F00068': 4986.733539554075}, {'F00019': 11777.697854009397}, {'F00186': -547.4487221356726}, {'F00217': 4431.893368121721}, {'F00237': 8352.102166438197}, {'F00069': 17043.635912794074}, {'F00080': 4988.025348948601}, {'F00016': 7130.046532186951}, {'F00026': 15679.63363546029}, {'F00143': 3735.259122916658}, {'F00119': 4654.535837344443}, {'F00094': -4616.994283639532}, {'F00202': 21479.611881338387}, {'F00171': 18483.06793884348}, {'F00187': 14117.805883304025}, {'F00031': 7162.57278314086}, {'F00225': 11435.241174265404}, {'F00043': 6733.900105280803}, {'F00214': 19059.162535572505}, {'F00197': 7823.62123189677}, {'F00102': 9488.711693597366}, {'F00098': 13125.644431389663}, {'F00115': 9612.007356512217}, {'F00112': 7022.030894957264}, {'F00218': 9031.171003531124}, {'F00241': 14274.460491384878}, {'F00127': 9284.461130319729}, {'F00181': 11836.589392458523}, {'F00034': 18891.142225996442}, {'F00239': 9002.21948672296}]",2154.307096534623,3119.3521047448025,0.0,73268.7291396029,0.662434934729053,488458.1942640194,0.15,5000.0,0.1,0
10,17,10.25,1322.236093740916,False,"[{'F00058': 155.3158652626229}, {'F00078': 1123.292801347709}, {'F00060': 447.4682027683469}, {'F00129': 929.9965404775228}, {'F00214': 1943.1906335933825}, {'F00183': 743.7975020136015}, {'F00047': 929.806689588492}, {'F00101': 2035.1812453425412}, {'F00116': 2035.4634550881785}, {'F00030': 3757.3710684737293}, {'F00018': 1250.702391624918}, {'F00039': 1127.0903986004387}, {'F00079': -1275.9166082803993}, {'F00011': 687.5115336093024}, {'F00164': 1866.6911235671741}, {'F00002': 2606.2467126721544}, {'F00160': 2114.8040378458586}]",2192.976935960544,0.0,0.0,3966.7082812227504,0.5305787265005446,26444.721874818337,0.15,5000.0,0.1,1
25,27,25.409999999999997,2997.942115505482,False,"[{'F00058': 168.98738100345807}, {'F00078': 1227.5428561166798}, {'F00060': 452.690085035727}, {'F00129': 1067.4757158816676}, {'F00214': 2062.769073369209}, {'F00183': 849.868662946701}, {'F00047': 967.8782526184553}, {'F00101': 2367.0374229856816}, {'F00116': 2112.072650846984}, {'F00030': 3923.1080982390663}, {'F00018': 1378.4037273816848}, {'F00039': 1146.3577679436382}, {'F00079': -1497.7500213662345}, {'F00011': 740.4915217772084}, {'F00164': 1969.2958377136106}, {'F00002': 2642.814880158552}, {'F00160': 2207.230879696668}, {'F00012': 2383.434531781252}, {'F00177': 3852.3569322571725}, {'F00230': 5029.18930662905}, {'F00180': 5898.984501176579}, {'F00094': 7287.50986588525}, {'F00149': 3067.2510515898243}, {'F00216': 11493.613475584376}, {'F00250': 4433.982436293429}, {'F00123': 7082.186172772785}, {'F00013': 6629.654052329546}]",3185.534715413145,0.0,0.0,14284.312432702594,0.8018503442124513,95228.74955135063,0.15,5000.0,0.1,1
50,40,52.04999999999999,4500.0578999303525,False,"[{'F00058': 138.5339189427583}, {'F00078': 1239.1287117839136}, {'F00060': 438.0109208272504}, {'F00129': 1070.9372854281096}, {'F00214': 2101.694899158222}, {'F00183': 828.9738085196357}, {'F00047': 964.5650963336584}, {'F00101': 2226.6252264388368}, {'F00116': 2154.904590368129}, {'F00030': 3931.894055241767}, {'F00018': 1418.841682882562}, {'F00039': 1181.262225841479}, {'F00079': -1615.4298783091517}, {'F00011': 755.4733785715061}, {'F00164': 1996.2749648914073}, {'F00002': 2742.1871820527595}, {'F00160': 2299.2005551446437}, {'F00012': 2342.100517902087}, {'F00177': 3878.5089623162057}, {'F00230': 5212.12190368233}, {'F00180': 5942.0967084399235}, {'F00094': 7357.654942580864}, {'F00149': 3128.5580622083485}, {'F00216': 11606.177254225178}, {'F00250': 4449.600153665315}, {'F00123': 7263.972237111625}, {'F00013': 6610.5288920216235}, {'F00020': 5853.540587752395}, {'F00165': 6297.657821989132}, {'F00098': 4771.2382538080965}, {'F00068': 8404.761453335994}, {'F00185': 4591.569907592316}, {'F00150': 2831.1155490287956}, {'F00038': 3580.0166961597793}, {'F00089': 6524.097987001413}, {'F00067': 13143.56441311134}, {'F00229': 5870.390509413378}, {'F00070': 12387.844687106686}, {'F00010': 15684.916732018739}, {'F00016': 8397.203140625066}]",3458.25775210786,0.0,0.0,31765.114587743672,0.854408857187767,211767.43058495782,0.15,5000.0,0.1,1
100,58,100.04999999999995,5906.366683799072,False,"[{'F00058': 116.53818010437895}, {'F00078': 1260.8419743134139}, {'F00060': 438.3196066459599}, {'F00129': 1033.921723697384}, {'F00214': 2063.40896299246}, {'F00183': 834.8833041636711}, {'F00047': 1001.4460720094424}, {'F00101': 2382.8646290759357}, {'F00116': 2180.5209879585304}, {'F00030': 3996.453493177247}, {'F00018': 1421.6102887078346}, {'F00039': 1204.7472379910007}, {'F00079': -1611.5114561694056}, {'F00011': 710.7861485449938}, {'F00164': 1963.8440958791552}, {'F00002': 2646.542751728651}, {'F00160': 2283.521457351884}, {'F00012': 2398.03625437698}, {'F00177': 3953.9304211344033}, {'F00230': 5258.184092594918}, {'F00180': 6005.80362251559}, {'F00094': 7337.13190030426}, {'F00149': 3200.830625204815}, {'F00216': 11619.50287958744}, {'F00250': 4400.280012056844}, {'F00123': 7165.647914772513}, {'F00013': 6688.363684576142}, {'F00020': 5849.439921436249}, {'F00165': 6241.158905697563}, {'F00098': 4826.93555649506}, {'F00068': 8468.45184658424}, {'F00185': 4610.350285612523}, {'F00150': 2921.170800173831}, {'F00038': 3578.766956996854}, {'F00089': 6487.201552883501}, {'F00067': 13152.515187195628}, {'F00229': 5878.931553807189}, {'F00070': 12245.452959256836}, {'F00010': 15773.447696403531}, {'F00016': 8475.31693693534}, {'F00042': 3036.8841535060737}, {'F00072': 8971.340826846163}, {'F00108': 13844.743425357303}, {'F00138': 4216.403479573456}, {'F00152': 4208.728183653405}, {'F00131': 12416.610187393206}, {'F00083': 6720.025472733035}, {'F00077': 5673.5791761615}, {'F00190': 8697.779651413462}, {'F00201': 424.37237089243683}, {'F00221': 17336.733210254948}, {'F00162': 2549.712104211514}, {'F00103': 10349.21075906379}, {'F00120': 13302.548646058594}, {'F00236': 20491.22815578735}, {'F00001': 9169.017525620833}, {'F00223': 7772.816268843063}, {'F00130': 12921.943038201242}]",3398.9293235552605,3479.1594400290883,0.0,60453.4001753552,0.8343026108498024,403022.6678357014,0.15,5000.0,0.1,1
150,72,151.40999999999994,6744.671426342496,False,"[{'F00058': 108.90444707351816}, {'F00078': 1266.2128310431303}, {'F00060': 429.2585315198687}, {'F00129': 1041.5104293318568}, {'F00214': 2077.0707747188817}, {'F00183': 854.7932026998805}, {'F00047': 969.6224194421196}, {'F00101': 2284.6230188524637}, {'F00116': 2157.448971625409}, {'F00030': 3963.1022014969344}, {'F00018': 1401.660403358613}, {'F00039': 1195.9768287369}, {'F00079': -1650.1471183974943}, {'F00011': 736.1226747735111}, {'F00164': 2008.2263324276835}, {'F00002': 2704.9506607226476}, {'F00160': 2280.3125576481007}, {'F00012': 2396.5689005177987}, {'F00177': 3984.935935231281}, {'F00230': 5282.0549601405555}, {'F00180': 6052.025931043725}, {'F00094': 7407.527969049044}, {'F00149': 3245.409472325673}, {'F00216': 11566.854282544255}, {'F00250': 4412.856078229658}, {'F00123': 7252.33456315558}, {'F00013': 6617.797446257006}, {'F00020': 5692.7461174494265}, {'F00165': 6279.220166923856}, {'F00098': 4876.3623524357945}, {'F00068': 8458.974557532361}, {'F00185': 4639.950328871237}, {'F00150': 2998.476475266274}, {'F00038': 3586.1611809122933}, {'F00089': 6478.12715045512}, {'F00067': 13212.031703246525}, {'F00229': 5979.255768261022}, {'F00070': 12277.496866742065}, {'F00010': 15646.592025342637}, {'F00016': 8453.780960771983}, {'F00042': 3048.877137982367}, {'F00072': 9010.047177637796}, {'F00108': 13774.53057824045}, {'F00138': 4175.2266549374435}, {'F00152': 4210.166434392442}, {'F00131': 12306.998766461964}, {'F00083': 6695.563304703056}, {'F00077': 5617.882171617067}, {'F00190': 8769.014985802742}, {'F00201': 405.04544638761297}, {'F00221': 17373.234807984853}, {'F00162': 2537.886512199828}, {'F00103': 10415.830494915817}, {'F00120': 13404.238831412402}, {'F00236': 20433.386198410943}, {'F00001': 9156.110483071683}, {'F00223': 7720.871294668188}, {'F00130': 12877.14469618401}, {'F00056': 6993.321346994883}, {'F00143': 15544.04409345496}, {'F00122': 13063.345774281801}, {'F00153': 12276.21897921994}, {'F00157': -383.9860869700049}, {'F00102': -1743.3603174760815}, {'F00141': 3060.497403855488}, {'F00167': 24290.680952848983}, {'F00055': 22281.157849098803}, {'F00198': -4863.901311613223}, {'F00066': 5325.590314921179}, {'F00099': 14324.94466186343}, {'F00235': 4624.02493765328}, {'F00134': 28264.517761736362}]",3398.4682519130174,3048.035620853813,0.0,85697.0016523517,0.7948147234668225,571313.3443490113,0.15,5000.0,0.1,1
