area_threshold,num_farmers,actual_area,avg_shapley,core_stable,farmer_shapley_values,avg_payoff_per_acre_small,avg_payoff_per_acre_medium,avg_payoff_per_acre_large,aggregator_profit,roi,total_project_profit,commission,mrv_fixed,mrv_var,run_id
5,11,5.61,1129.5606168676818,False,"[{'F00223': 790.476150759405}, {'F00142': 151.52224911227916}, {'F00067': 1175.1520123182877}, {'F00010': 1037.1627722333762}, {'F00087': 1166.9577166197698}, {'F00118': 2136.637530154906}, {'F00160': -678.0593885420861}, {'F00061': 2689.156040972217}, {'F00076': 2080.012663121684}, {'F00023': 1799.2501664549463}, {'F00120': 76.8988723397135}]",2214.8247389562384,0.0,0.0,2192.6764915666763,0.5008141972065037,14617.843277111177,0.15,5000.0,0.1,0
10,16,10.700000000000001,1498.5287500000004,False,"[{'F00223': 863.7718339566028}, {'F00142': 134.0654065930706}, {'F00067': 1406.1041156110189}, {'F00010': 1091.0177890446437}, {'F00087': 1289.643534337055}, {'F00118': 2243.6981467007045}, {'F00160': -858.6967232725214}, {'F00061': 2946.2291028392797}, {'F00076': 2351.7149841441405}, {'F00023': 1878.1585762159348}, {'F00120': 63.61554339942569}, {'F00168': 2835.2427762630255}, {'F00020': 2102.695617443077}, {'F00011': 3157.887553918753}, {'F00121': -584.3254012126918}, {'F00110': 3055.6371440184885}]",2240.790654205608,0.0,0.0,4231.14,0.5657769112892227,28207.600000000006,0.15,5000.0,0.1,0
15,20,15.829999999999998,1753.854555478129,False,"[{'F00223': 814.816461923721}, {'F00142': 117.37914697909673}, {'F00067': 1341.912644499227}, {'F00010': 1189.7383750995461}, {'F00087': 1236.0951001969574}, {'F00118': 2246.891823263955}, {'F00160': -871.4562557109082}, {'F00061': 2978.23590836705}, {'F00076': 2398.632479767892}, {'F00023': 1900.3131226305145}, {'F00120': 68.51703578725318}, {'F00168': 3020.983919113691}, {'F00020': 2104.6559705900995}, {'F00011': 3392.3830851777184}, {'F00121': -591.1542411785136}, {'F00110': 2931.875196432552}, {'F00177': 6070.86668283363}, {'F00083': 5558.3475206609755}, {'F00220': 698.4030771356854}, {'F00155': -1530.345944007557}]",2215.861725177674,0.0,0.0,6190.074901687517,0.5718776201738993,41267.16601125011,0.15,5000.0,0.1,0
20,23,20.080000000000002,1762.6201626198883,False,"[{'F00223': 832.6832278613634}, {'F00142': 93.83093999463114}, {'F00067': 1269.862745225461}, {'F00010': 1156.6252371403787}, {'F00087': 1237.080525087211}, {'F00118': 2367.239441960728}, {'F00160': -930.5219933057348}, {'F00061': 3014.711307296806}, {'F00076': 2453.5062668690252}, {'F00023': 1955.226052290863}, {'F00120': 48.70590719071156}, {'F00168': 3095.276026757881}, {'F00020': 2083.837068974596}, {'F00011': 3348.5321047558514}, {'F00121': -644.3116981259067}, {'F00110': 3075.667502538943}, {'F00177': 6244.042328459137}, {'F00083': 5493.943559124853}, {'F00220': 716.6950072192985}, {'F00155': -1592.7320040710222}, {'F00057': 2194.3764936019984}, {'F00149': 3637.662171489338}, {'F00141': -611.6744780789902}]",2018.9374372638163,0.0,0.0,7154.164189457192,0.48061825950813464,47694.42792971461,0.15,5000.0,0.1,0
25,27,26.23,1753.598782172149,False,"[{'F00223': 831.0143516908222}, {'F00142': 76.15531784647395}, {'F00067': 1406.5048124543837}, {'F00010': 1115.2021897707448}, {'F00087': 1199.174832439722}, {'F00118': 2327.697254038346}, {'F00160': -943.0272397666189}, {'F00061': 3072.3474086719784}, {'F00076': 2525.508707984892}, {'F00023': 1890.8412191216898}, {'F00120': 38.646891201877104}, {'F00168': 2901.946499654688}, {'F00020': 2189.7810963214274}, {'F00011': 3333.428711347371}, {'F00121': -642.3508659005977}, {'F00110': 3085.5299709030487}, {'F00177': 6193.979957217384}, {'F00083': 5582.464957377945}, {'F00220': 693.3161580365163}, {'F00155': -1570.5313662807023}, {'F00057': 2237.640386422258}, {'F00149': 3738.1155589072914}, {'F00141': -643.5953712528129}, {'F00017': -1703.348355347466}, {'F00173': 2715.0991066592915}, {'F00198': 2151.427643033547}, {'F00178': 3544.1972860945207}]",1805.0769012065584,0.0,0.0,8355.382432702592,0.4339237206100907,55702.54955135062,0.15,5000.0,0.1,0
5,12,5.109999999999999,1359.9592231643367,True,"[{'F00058': 202.60432521583084}, {'F00078': 1154.7473213147125}, {'F00060': 433.3857313376229}, {'F00129': 1002.3096160097087}, {'F00214': 1890.3240573548571}, {'F00183': 794.2710724820729}, {'F00047': 908.847818896167}, {'F00101': 1992.7257147383432}, {'F00116': 1989.1481501472074}, {'F00030': 3609.67227849986}, {'F00018': 1262.2819459024292}, {'F00039': 1079.192646073227}]",3193.642011344822,0.0,0.0,2879.91364905389,0.759093283945025,19199.424327025932,0.15,5000.0,0.1,1
10,17,10.25,1322.2360937409157,False,"[{'F00058': 170.79725528415108}, {'F00078': 1178.3263603550176}, {'F00060': 427.7746746964884}, {'F00129': 999.2447467672216}, {'F00214': 1926.2157658130652}, {'F00183': 836.935482591924}, {'F00047': 939.9271491426003}, {'F00101': 2138.128696084792}, {'F00116': 1984.2796246451464}, {'F00030': 3718.2137709483754}, {'F00018': 1290.3550255318487}, {'F00039': 1131.1048732000659}, {'F00079': -1393.309508193653}, {'F00011': 712.2273885663844}, {'F00164': 1859.8587021075673}, {'F00002': 2422.847297723535}, {'F00160': 2135.0862883310406}]",2192.9769359605434,0.0,0.0,3966.7082812227504,0.5305787265005446,26444.721874818337,0.15,5000.0,0.1,1
15,21,15.149999999999999,1917.126855547477,False,"[{'F00058': 170.5897409632447}, {'F00078': 1189.683681109889}, {'F00060': 439.37645281555274}, {'F00129': 1055.434643518308}, {'F00214': 1968.512647826171}, {'F00183': 837.1062960659978}, {'F00047': 1026.1611904683732}, {'F00101': 2241.2892539852924}, {'F00116': 1997.8092974271565}, {'F00030': 3830.744339781138}, {'F00018': 1334.7848308305815}, {'F00039': 1133.2197597035024}, {'F00079': -1431.8844810041815}, {'F00011': 752.7863822862423}, {'F00164': 1947.984223522048}, {'F00002': 2631.935023546687}, {'F00160': 2169.68333687897}, {'F00012': 2317.6774649876415}, {'F00177': 3779.586331020793}, {'F00230': 5062.836008889065}, {'F00180': 5804.34754187454}]",2657.4035621450175,0.0,0.0,7104.646582323004,0.6388350589179381,47364.31054882002,0.15,5000.0,0.1,1
20,24,20.039999999999996,2605.738015948511,False,"[{'F00058': 162.34606559428937}, {'F00078': 1192.5176715516595}, {'F00060': 447.49813974392436}, {'F00129': 1047.3315683604183}, {'F00214': 1996.6173060333679}, {'F00183': 828.6416569614294}, {'F00047': 985.4392244231885}, {'F00101': 2282.1394822778075}, {'F00116': 2086.511231181995}, {'F00030': 3826.5815202123417}, {'F00018': 1366.7637797825673}, {'F00039': 1194.9224201124866}, {'F00079': -1549.4684612278133}, {'F00011': 689.2050921126876}, {'F00164': 2001.8387584507063}, {'F00002': 2697.1463381177773}, {'F00160': 2230.7222339663335}, {'F00012': 2274.8948996725985}, {'F00177': 3942.4865600967673}, {'F00230': 5083.010596060308}, {'F00180': 5921.706915906215}, {'F00094': 7293.182805248494}, {'F00149': 3125.8835550220815}, {'F00216': 11409.793023102637}]",3120.644330477259,0.0,0.0,11036.06689107605,0.7856902442435023,73573.77927384034,0.15,5000.0,0.1,1
25,27,25.409999999999997,2997.942115505482,False,"[{'F00058': 148.35535795455505}, {'F00078': 1196.988335577537}, {'F00060': 442.6578498573919}, {'F00129': 1026.8823220120148}, {'F00214': 2007.4754723643375}, {'F00183': 836.7601116108234}, {'F00047': 970.5704211227576}, {'F00101': 2338.873642708215}, {'F00116': 2104.892755804028}, {'F00030': 3895.1656456103256}, {'F00018': 1404.470208790433}, {'F00039': 1216.0774844835498}, {'F00079': -1525.4182842693126}, {'F00011': 722.895362922892}, {'F00164': 1958.3856934385665}, {'F00002': 2675.5250553781743}, {'F00160': 2293.178605830173}, {'F00012': 2262.0503398900573}, {'F00177': 3954.338562187255}, {'F00230': 5151.837996142762}, {'F00180': 5930.367342659785}, {'F00094': 7324.852766897857}, {'F00149': 3085.4410911721125}, {'F00216': 11487.135337231373}, {'F00250': 4432.278088490451}, {'F00123': 7125.716723498747}, {'F00013': 6476.682829281152}]",3185.534715413145,0.0,0.0,14284.312432702594,0.8018503442124513,95228.74955135063,0.15,5000.0,0.1,1
